FID,osmid,y,x,highway,street_cou,ref
2494,333163783.000000000000000,39.896808700000001,116.270268500000000,traffic_signals,4.000000000000000, 
2495,333164605.000000000000000,39.895674100000001,116.260798500000007, ,3.000000000000000, 
2496,333165461.000000000000000,39.898355000000002,116.268140399999993, ,3.000000000000000, 
2497,333167250.000000000000000,39.890198400000003,116.267924699999995,motorway_junction,3.000000000000000, 
2498,333167841.000000000000000,39.897042100000000,116.266354600000000,traffic_signals,3.000000000000000, 
2499,333168213.000000000000000,39.895326599999997,116.266301400000003, ,3.000000000000000, 
2500,333168234.000000000000000,39.893853499999999,116.267364999999998, ,3.000000000000000, 
2501,333168478.000000000000000,39.895546600000003,116.258703699999998,traffic_signals,4.000000000000000, 
2502,333170661.000000000000000,39.889637700000002,116.267619100000005, ,3.000000000000000, 
2503,333171146.000000000000000,39.882346499999997,116.268912999999998, ,3.000000000000000, 
2504,333171148.000000000000000,39.878110300000003,116.270499700000002, ,3.000000000000000, 
2505,336375956.000000000000000,39.930199000000002,116.428253299999994, ,4.000000000000000, 
2506,336377072.000000000000000,39.931878099999999,116.427487799999994, ,3.000000000000000, 
2507,336377076.000000000000000,39.930053500000000,116.427744700000005, ,3.000000000000000, 
2508,336377310.000000000000000,39.925242900000001,116.427887699999999, ,3.000000000000000, 
2509,336377319.000000000000000,39.923361900000003,116.427783000000005,traffic_signals,3.000000000000000, 
2510,336377749.000000000000000,39.931893400000000,116.428331700000001,traffic_signals,3.000000000000000, 
2511,336378292.000000000000000,39.910848799999997,116.428555200000005, ,3.000000000000000, 
2512,336378727.000000000000000,39.907479600000002,116.428777900000000, ,3.000000000000000, 
2513,336378736.000000000000000,39.906839300000001,116.428758099999996, ,3.000000000000000, 
2514,336378749.000000000000000,39.905154899999999,116.429254799999995, ,3.000000000000000, 
2515,336380069.000000000000000,39.907177699999998,116.426028099999996, ,3.000000000000000, 
2516,336384217.000000000000000,39.903802499999998,116.429527600000000, ,3.000000000000000, 
2517,336386367.000000000000000,39.903165299999998,116.455180499999997,traffic_signals,4.000000000000000, 
2518,336386819.000000000000000,39.902697400000001,116.447657599999999, ,4.000000000000000, 
2519,336386833.000000000000000,39.902498199999997,116.442156499999996, ,4.000000000000000, 
2520,337491261.000000000000000,39.866558800000000,116.310995899999995, ,3.000000000000000, 
2521,337491295.000000000000000,39.864278599999999,116.306013800000002, ,3.000000000000000, 
2522,337491713.000000000000000,39.868117200000000,116.306888999999998, ,3.000000000000000, 
2523,337492814.000000000000000,39.865695799999997,116.301393899999994, ,3.000000000000000, 
2524,337495796.000000000000000,39.865912399999999,116.309448900000007, ,3.000000000000000, 
